Oaxaca                                            ,San Pedro el Alto                                 ,852
Oaxaca                                            ,San Pedro Huamelula                               ,3403
Oaxaca                                            ,San Pedro Huilotepec                              ,865
Oaxaca                                            ,San Pedro Ixcatlan                                ,1991
Oaxaca                                            ,San Pedro Ixtlahuaca                              ,3014
Oaxaca                                            ,San Pedro Jaltepetongo                            ,205
Oaxaca                                            ,San Pedro Jicayan                                 ,2856
Oaxaca                                            ,San Pedro Jocotipac                               ,340
Oaxaca                                            ,San Pedro Juchatengo                              ,660
Oaxaca                                            ,San Pedro Martir                                  ,866
Oaxaca                                            ,San Pedro Martir Quiechapa                        ,272
Oaxaca                                            ,San Pedro Martir Yucuxaco                         ,586
Oaxaca                                            ,San Pedro Mixtepec -Dto. 22 -                     ,21237
Oaxaca                                            ,San Pedro Mixtepec -Dto. 26 -                     ,330
Oaxaca                                            ,San Pedro Molinos                                 ,330
Oaxaca                                            ,San Pedro Nopala                                  ,296
Oaxaca                                            ,San Pedro Ocopetatillo                            ,248
Oaxaca                                            ,San Pedro Ocotepec                                ,547
Oaxaca                                            ,San Pedro Pochutla                                ,15278
Oaxaca                                            ,San Pedro Quiatoni                                ,3005
Oaxaca                                            ,San Pedro Sochiapam                               ,1076
Oaxaca                                            ,San Pedro Tapanatepec                             ,5547
Oaxaca                                            ,San Pedro Taviche                                 ,284
Oaxaca                                            ,San Pedro Teozacoalco                             ,384
Oaxaca                                            ,San Pedro Teutila                                 ,926
Oaxaca                                            ,San Pedro Tidaa                                   ,482
Oaxaca                                            ,San Pedro Topiltepec                              ,266
Oaxaca                                            ,San Pedro Totolapam                               ,1466
Oaxaca                                            ,Villa de Tututepec de Melchor Ocampo              ,17044
Oaxaca                                            ,San Pedro Yaneri                                  ,352
Oaxaca                                            ,San Pedro Yolox                                   ,613
Oaxaca                                            ,San Pedro y San Pablo Ayutla                      ,2231
Oaxaca                                            ,Villa de Etla                                     ,4186
Oaxaca                                            ,San Pedro y San Pablo Teposcolula                 ,2093
Oaxaca                                            ,San Pedro y San Pablo Tequixtepec                 ,1265
Oaxaca                                            ,San Pedro Yucunama                                ,158
Oaxaca                                            ,San Raymundo Jalpan                               ,1244
Oaxaca                                            ,San Sebastian Abasolo                             ,1139
Oaxaca                                            ,San Sebastian Coatlan                             ,812
Oaxaca                                            ,San Sebastian Ixcapa                              ,1506
Oaxaca                                            ,San Sebastian Nicananduta                         ,675
Oaxaca                                            ,San Sebastian Rio Hondo                           ,1036
Oaxaca                                            ,San Sebastian Tecomaxtlahuaca                     ,3643
Oaxaca                                            ,San Sebastian Teitipac                            ,797
Oaxaca                                            ,San Sebastian Tutla                               ,6674
Oaxaca                                            ,San Simon Almolongas                              ,1010
Oaxaca                                            ,San Simon Zahuatlan                               ,602
Oaxaca                                            ,Santa Ana                                         ,651
Oaxaca                                            ,Santa Ana Ateixtlahuaca                           ,152
Oaxaca                                            ,Santa Ana Cuauhtemoc                              ,217
Oaxaca                                            ,Santa Ana del Valle                               ,818
Oaxaca                                            ,Santa Ana Tavela                                  ,344
Oaxaca                                            ,Santa Ana Tlapacoyan                              ,931
Oaxaca                                            ,Santa Ana Yareni                                  ,442
Oaxaca                                            ,Santa Ana Zegache                                 ,1344
Oaxaca                                            ,Santa Catalina Quieri                             ,260
Oaxaca                                            ,Santa Catarina Cuixtla                            ,648
Oaxaca                                            ,Santa Catarina Ixtepeji                           ,1021
Oaxaca                                            ,Santa Catarina Juquila                            ,4861
Oaxaca                                            ,Santa Catarina Lachatao                           ,712
Oaxaca                                            ,Santa Catarina Loxicha                            ,1080
Oaxaca                                            ,Santa Catarina Mechoacan                          ,1142
Oaxaca                                            ,Santa Catarina Minas                              ,745
Oaxaca                                            ,Santa Catarina Quiane                             ,760
Oaxaca                                            ,Santa Catarina Tayata                             ,395
Oaxaca                                            ,Santa Catarina Ticua                              ,683
Oaxaca                                            ,Santa Catarina Yosonotu                           ,711
Oaxaca                                            ,Santa Catarina Zapoquila                          ,213
Oaxaca                                            ,Santa Cruz Acatepec                               ,360
Oaxaca                                            ,Santa Cruz Amilpas                                ,4252
Oaxaca                                            ,Santa Cruz de Bravo                               ,210
Oaxaca                                            ,Santa Cruz Itundujia                              ,3205
Oaxaca                                            ,Santa Cruz Mixtepec                               ,1521
Oaxaca                                            ,Santa Cruz Nundaco                                ,1041
Oaxaca                                            ,Santa Cruz Papalutla                              ,777
Oaxaca                                            ,Santa Cruz Tacache de Mina                        ,1071
Oaxaca                                            ,Santa Cruz Tacahua                                ,334
Oaxaca                                            ,Santa Cruz Tayata                                 ,219
Oaxaca                                            ,Santa Cruz Xitla                                  ,1290
Oaxaca                                            ,Santa Cruz Xoxocotlan                             ,34776
Oaxaca                                            ,Santa Cruz Zenzontepec                            ,4016
Oaxaca                                            ,Santa Gertrudis                                   ,1303
Oaxaca                                            ,Santa Ines del Monte                              ,545
Oaxaca                                            ,Santa Ines Yatzeche                               ,324
Oaxaca                                            ,Santa Lucia del Camino                            ,18720
Oaxaca                                            ,Santa Lucia Miahuatlßn                            ,796
Oaxaca                                            ,Santa Lucia Monteverde                            ,2138
Oaxaca                                            ,Santa Lucia Ocotlan                               ,1116
Oaxaca                                            ,Santa Maria Alotepec                              ,911
Oaxaca                                            ,Santa Maria Apazco                                ,629
Oaxaca                                            ,Santa Maria la Asuncion                           ,855
Oaxaca                                            ,Heroica Ciudad de Tlaxiaco                        ,15377
Oaxaca                                            ,Ayoquezco de Aldama                               ,2140
Oaxaca                                            ,Santa Maria Atzompa                               ,12943
Oaxaca                                            ,Santa Maria Camotlan                              ,699
Oaxaca                                            ,Santa Maria Colotepec                             ,7720
Oaxaca                                            ,Santa Maria Cortijo                               ,336
Oaxaca                                            ,Santa Maria Coyotepec                             ,1298
Oaxaca                                            ,Santa Maria Chachoapam                            ,250
Oaxaca                                            ,Villa de Chilapa de Diaz                          ,1124
Oaxaca                                            ,Santa Maria Chilchotla                            ,4146
Oaxaca                                            ,Santa Maria Chimalapa                             ,1607
Oaxaca                                            ,Santa Maria del Rosario                           ,229
Oaxaca                                            ,Santa Maria del Tule                              ,4012
Oaxaca                                            ,Santa Maria Ecatepec                              ,1073
Oaxaca                                            ,Santa Maria Guelace                               ,330
Oaxaca                                            ,Santa Maria Guienagati                            ,768
Oaxaca                                            ,Santa Maria Huatulco                              ,19476
Oaxaca                                            ,Santa Maria Huazolotitlan                         ,3893
Oaxaca                                            ,Santa Maria Ipalapa                               ,1607
Oaxaca                                            ,Santa Maria Ixcatlan                              ,275
Oaxaca                                            ,Santa Maria Jacatepec                             ,2513
Oaxaca                                            ,Santa Maria Jalapa del Marques                    ,4174
Oaxaca                                            ,Santa Maria Jaltianguis                           ,366
Oaxaca                                            ,Santa Maria Lachixio                              ,416
Oaxaca                                            ,Santa Maria Mixtequilla                           ,1563
Oaxaca                                            ,Santa Maria Nativitas                             ,450
Oaxaca                                            ,Santa Maria Nduayaco                              ,407
Oaxaca                                            ,Santa Maria Ozolotepec                            ,1023
Oaxaca                                            ,Santa Maria Papalo                                ,729
Oaxaca                                            ,Santa Maria Penoles                               ,1553
Oaxaca                                            ,Santa Maria Petapa                                ,3570
Oaxaca                                            ,Santa Maria Quiegolani                            ,428
Oaxaca                                            ,Santa Maria Sola                                  ,521
Oaxaca                                            ,Santa Maria Tataltepec                            ,128
Oaxaca                                            ,Santa Maria Tecomavaca                            ,676
Oaxaca                                            ,Santa Maria Temaxcalapa                           ,378
Oaxaca                                            ,Santa Maria Temaxcaltepec                         ,546
Oaxaca                                            ,Santa Maria Teopoxco                              ,1547
Oaxaca                                            ,Santa Maria Tepantlali                            ,1075
Oaxaca                                            ,Santa Maria Texcatitlan                           ,310
Oaxaca                                            ,Santa Maria Tlahuitoltepec                        ,2901
Oaxaca                                            ,Santa Maria Tlalixtac                             ,461
Oaxaca                                            ,Santa Maria Tonameca                              ,7547
Oaxaca                                            ,Santa Maria Totolapilla                           ,324
Oaxaca                                            ,Santa Maria Xadani                                ,2195
Oaxaca                                            ,Santa Maria Yalina                                ,205
Oaxaca                                            ,Santa Maria Yavesia                               ,243
Oaxaca                                            ,Santa Maria Yolotepec                             ,249
Oaxaca                                            ,Santa Maria Yosoyua                               ,411
Oaxaca                                            ,Santa Maria Yucuhiti                              ,2054
Oaxaca                                            ,Santa Maria Zacatepec                             ,5263
Oaxaca                                            ,Santa Maria Zaniza                                ,391
Oaxaca                                            ,Santa Maria Zoquitlan                             ,1447
Oaxaca                                            ,Santiago Amoltepec                                ,2551
Oaxaca                                            ,Santiago Apoala                                   ,446
Oaxaca                                            ,Santiago Apostol                                  ,1936
Oaxaca                                            ,Santiago Astata                                   ,1361
Oaxaca                                            ,Santiago Atitlan                                  ,891
Oaxaca                                            ,Santiago Ayuquililla                              ,895
Oaxaca                                            ,Santiago Cacaloxtepec                             ,857
Oaxaca                                            ,Santiago Camotlan                                 ,908
Oaxaca                                            ,Santiago Comaltepec                               ,526
Oaxaca                                            ,Santiago Chazumba                                 ,2427
Oaxaca                                            ,Santiago Choapam                                  ,945
Oaxaca                                            ,Santiago del Rio                                  ,440
Oaxaca                                            ,Santiago Huajolotitlan                            ,1791
Oaxaca                                            ,Santiago Huauclilla                               ,365
Oaxaca                                            ,Santiago Ihuitlan Plumas                          ,314
Oaxaca                                            ,Santiago Ixcuintepec                              ,443
Oaxaca                                            ,Santiago Ixtayutla                                ,2573
Oaxaca                                            ,Santiago Jamiltepec                               ,6568
Oaxaca                                            ,Santiago Jocotepec                                ,2483
Oaxaca                                            ,Santiago Juxtlahuaca                              ,10982
Oaxaca                                            ,Santiago Lachiguiri                               ,1607
Oaxaca                                            ,Santiago Lalopa                                   ,234
Oaxaca                                            ,Santiago Laollaga                                 ,1235
Oaxaca                                            ,Santiago Laxopa                                   ,574
Oaxaca                                            ,Santiago Llano Grande                             ,1167
Oaxaca                                            ,Santiago Matatlan                                 ,3669
Oaxaca                                            ,Santiago Miltepec                                 ,231
Oaxaca                                            ,Santiago Minas                                    ,446
Oaxaca                                            ,Santiago Nacaltepec                               ,859
Oaxaca                                            ,Santiago Nejapilla                                ,158
Oaxaca                                            ,Santiago Nundiche                                 ,280
Oaxaca                                            ,Santiago Nuyoo                                    ,663
Oaxaca                                            ,Santiago Pinotepa Nacional                        ,19421
Oaxaca                                            ,Santiago Suchilquitongo                           ,3194
Oaxaca                                            ,Santiago Tamazola                                 ,1653
Oaxaca                                            ,Santiago Tapextla                                 ,686
Oaxaca                                            ,Villa Tejupam de la Union                         ,1090
Oaxaca                                            ,Santiago Tenango                                  ,720
Oaxaca                                            ,Santiago Tepetlapa                                ,117
Oaxaca                                            ,Santiago Tetepec                                  ,1330
Oaxaca                                            ,Santiago Texcalcingo                              ,802
Oaxaca                                            ,Santiago Textitlan                                ,1315
Oaxaca                                            ,Santiago Tilantongo                               ,1374
Oaxaca                                            ,Santiago Tillo                                    ,363
Oaxaca                                            ,Santiago Tlazoyaltepec                            ,1228
Oaxaca                                            ,Santiago Xanica                                   ,775
Oaxaca                                            ,Santiago Xiacui                                   ,946
Oaxaca                                            ,Santiago Yaitepec                                 ,932
Oaxaca                                            ,Santiago Yaveo                                    ,857
Oaxaca                                            ,Santiago Yolomecatl                               ,1135
Oaxaca                                            ,Santiago Yosondua                                 ,2869
Oaxaca                                            ,Santiago Yucuyachi                                ,580
Oaxaca                                            ,Santiago Zacatepec                                ,1644
Oaxaca                                            ,Santiago Zoochila                                 ,211
Oaxaca                                            ,Nuevo Zoquiapam                                   ,546
Oaxaca                                            ,Santo Domingo Ingenio                             ,2943
Oaxaca                                            ,Santo Domingo Albarradas                          ,253
Oaxaca                                            ,Santo Domingo Armenta                             ,915
Oaxaca                                            ,Santo Domingo Chihuitan                           ,653
Oaxaca                                            ,Santo Domingo de Morelos                          ,2534
Oaxaca                                            ,Santo Domingo Ixcatlan                            ,452
Oaxaca                                            ,Santo Domingo Nuxaa                               ,972
Oaxaca                                            ,Santo Domingo Ozolotepec                          ,254
Oaxaca                                            ,Santo Domingo Petapa                              ,2134
Oaxaca                                            ,Santo Domingo Roayaga                             ,275
Oaxaca                                            ,Santo Domingo Tehuantepec                         ,23086
Oaxaca                                            ,Santo Domingo Teojomulco                          ,1286
Oaxaca                                            ,Santo Domingo Tepuxtepec                          ,1516
Oaxaca                                            ,Santo Domingo Tlatayapam                          ,111
Oaxaca                                            ,Santo Domingo Tomaltepec                          ,1162
Oaxaca                                            ,Santo Domingo Tonala                              ,3040
Oaxaca                                            ,Santo Domingo Tonaltepec                          ,117
Oaxaca                                            ,Santo Domingo Xagacia                             ,469
Oaxaca                                            ,Santo Domingo Yanhuitlan                          ,762
Oaxaca                                            ,Santo Domingo Yodohino                            ,193
Oaxaca                                            ,Santo Domingo Zanatepec                           ,4485
Oaxaca                                            ,Santos Reyes Nopala                               ,4650
Oaxaca                                            ,Santos Reyes Papalo                               ,630
Oaxaca                                            ,Santos Reyes Tepejillo                            ,512
Oaxaca                                            ,Santos Reyes Yucuna                               ,250
Oaxaca                                            ,Santo Tomas Jalieza                               ,1007
Oaxaca                                            ,Santo Tomas Mazaltepec                            ,843
Oaxaca                                            ,Santo Tomas Ocotepec                              ,1442
Oaxaca                                            ,Santo Tomas Tamazulapan                           ,805
Oaxaca                                            ,San Vicente Coatlan                               ,1008
Oaxaca                                            ,San Vicente Lachixio                              ,789
Oaxaca                                            ,San Vicente Nunu                                  ,390
Oaxaca                                            ,Silacayoapam                                      ,3472
Oaxaca                                            ,Sitio de Xitlapehua                               ,226
Oaxaca                                            ,Soledad Etla                                      ,2030
Oaxaca                                            ,Villa de Tamazulapam del Progreso                 ,3241
Oaxaca                                            ,Tanetze de Zaragoza                               ,736
Oaxaca                                            ,Taniche                                           ,293
Oaxaca                                            ,Tataltepec de Valdes                              ,1601
Oaxaca                                            ,Teococuilco de Marcos Perez                       ,667
Oaxaca                                            ,Teotitlan de Flores Magon                         ,3858
Oaxaca                                            ,Teotitlan del Valle                               ,2371
Oaxaca                                            ,Teotongo                                          ,527
Oaxaca                                            ,Tepelmeme Villa de Morelos                        ,787
Oaxaca                                            ,Tezoatlan de Segura y Luna                        ,5066
Oaxaca                                            ,San Jeronimo Tlacochahuaya                        ,2425
Oaxaca                                            ,Tlacolula de Matamoros                            ,12007
Oaxaca                                            ,Tlacotepec Plumas                                 ,304
Oaxaca                                            ,Tlalixtac de Cabrera                              ,4184
Oaxaca                                            ,Totontepec Villa de Morelos                       ,1589
Oaxaca                                            ,Trinidad Zaachila                                 ,1164
Oaxaca                                            ,La Trinidad Vista Hermosa                         ,130
Oaxaca                                            ,Union Hidalgo                                     ,4988
Oaxaca                                            ,Valerio Trujano                                   ,558
Oaxaca                                            ,San Juan Bautista Valle Nacional                  ,7080
Oaxaca                                            ,Villa Diaz Ordaz                                  ,2217
Oaxaca                                            ,Yaxe                                              ,712
Oaxaca                                            ,Magdalena Yodocono de Porfirio Diaz               ,757
Oaxaca                                            ,Yogana                                            ,521
Oaxaca                                            ,Yutanduchi de Guerrero                            ,413
Oaxaca                                            ,Villa de Zaachila                                 ,14007
Oaxaca                                            ,Zapotitlan del Rio                                ,502
Oaxaca                                            ,Zapotitlan Lagunas                                ,1339
Oaxaca                                            ,Zapotitlan Palmas                                 ,613
Oaxaca                                            ,Santa Ines de Zaragoza                            ,712
Oaxaca                                            ,Zimatlan de Alvarez                               ,8291
Puebla                                            ,Acajete                                           ,14219
Puebla                                            ,Acateno                                           ,2189
Puebla                                            ,Acatlan                                           ,15340
Puebla                                            ,Acatzingo                                         ,14462
Puebla                                            ,Acteopan                                          ,824
Puebla                                            ,Ahuacatlan                                        ,2735
Puebla                                            ,Ahuatlan                                          ,885
Puebla                                            ,Ahuazotepec                                       ,3247
Puebla                                            ,Ahuehuetitla                                      ,910
Puebla                                            ,Ajalpan                                           ,16553
Puebla                                            ,Albino Zertuche                                   ,651
Puebla                                            ,Aljojuca                                          ,1918
Puebla                                            ,Altepexi                                          ,5863
Puebla                                            ,Amixtlan                                          ,1195
Puebla                                            ,Amozoc                                            ,29209
Puebla                                            ,Aquixtla                                          ,2807
Puebla                                            ,Atempan                                           ,6745
Puebla                                            ,Atexcal                                           ,1358
Puebla                                            ,Atlixco                                           ,55659
Puebla                                            ,Atoyatempan                                       ,2130
Puebla                                            ,Atzala                                            ,478
Puebla                                            ,Atzitzihuacan                                     ,3556
Puebla                                            ,Atzitzintla                                       ,2057
Puebla                                            ,Axutla                                            ,591
Puebla                                            ,Ayotoxco de Guerrero                              ,2356
Puebla                                            ,Calpan                                            ,4155
Puebla                                            ,Caltepec                                          ,1677
Puebla                                            ,Camocuautla                                       ,541
Puebla                                            ,Caxhuacan                                         ,950
Puebla                                            ,Coatepec                                          ,223
Puebla                                            ,Coatzingo                                         ,1069
Puebla                                            ,Cohetzala                                         ,533
Puebla                                            ,Cohuecan                                          ,1344
Puebla                                            ,Coronango                                         ,21855
Puebla                                            ,Coxcatlan                                         ,6582
Puebla                                            ,Coyomeapan                                        ,3276
Puebla                                            ,Coyotepec                                         ,1373
Puebla                                            ,Cuapiaxtla de Madero                              ,2635
Puebla                                            ,Cuautempan                                        ,2610
Puebla                                            ,Cuautinchan                                       ,2664
Puebla                                            ,Cuautlancingo                                     ,43629
Puebla                                            ,Cuayuca de Andrade                                ,965
Puebla                                            ,Cuetzalan del Progreso                            ,11870
Puebla                                            ,Cuyoaco                                           ,4398
Puebla                                            ,Chalchicomula de Sesma                            ,13846
Puebla                                            ,Chapulco                                          ,1886
Puebla                                            ,Chiautla                                          ,7649
Puebla                                            ,Chiautzingo                                       ,5219
Puebla                                            ,Chiconcuautla                                     ,865
Puebla                                            ,Chichiquila                                       ,4496
Puebla                                            ,Chietla                                           ,13136
Puebla                                            ,Chigmecatitlan                                    ,611
Puebla                                            ,Chignahuapan                                      ,19856
Puebla                                            ,Chignautla                                        ,8301
Puebla                                            ,Chila                                             ,2087
Puebla                                            ,Chila de la Sal                                   ,648
Puebla                                            ,Honey                                             ,1912
Puebla                                            ,Chilchotla                                        ,4092
Puebla                                            ,Chinantla                                         ,1312
Puebla                                            ,Domingo Arenas                                    ,2048
Puebla                                            ,Eloxochitlan                                      ,1762
Puebla                                            ,Epatlan                                           ,1575
Puebla                                            ,Esperanza                                         ,4311
Puebla                                            ,Francisco Z. Mena                                 ,4816
Puebla                                            ,General Felipe Angeles                            ,5092
Puebla                                            ,Guadalupe                                         ,3007
Puebla                                            ,Guadalupe Victoria                                ,5494
Puebla                                            ,Hermenegildo Galeana                              ,1406
Puebla                                            ,Huaquechula                                       ,8592
Puebla                                            ,Huatlatlauca                                      ,2788
Puebla                                            ,Huauchinango                                      ,21371
Puebla                                            ,Huehuetla                                         ,3231
Puebla                                            ,Huehuetlan el Chico                               ,2959
Puebla                                            ,Huejotzingo                                       ,26404
Puebla                                            ,Hueyapan                                          ,2911
Puebla                                            ,Hueytamalco                                       ,8341
Puebla                                            ,Hueytlalpan                                       ,943
Puebla                                            ,Huitzilan de Serdan                               ,2673
Puebla                                            ,Huitziltepec                                      ,1762
Puebla                                            ,Atlequizayan                                      ,699
Puebla                                            ,Ixcamilpa de Guerrero                             ,1309
Puebla                                            ,Ixcaquixtla                                       ,2899
Puebla                                            ,Ixtacamaxtitlan                                   ,6687
Puebla                                            ,Ixtepec                                           ,1621
Puebla                                            ,Izucar de Matamoros                               ,28757
Puebla                                            ,Jalpan                                            ,2310
Puebla                                            ,Jolalpan                                          ,3197
Puebla                                            ,Jonotla                                           ,1677
Puebla                                            ,Jopala                                            ,2471
Puebla                                            ,Juan C. Bonilla                                   ,7780
Puebla                                            ,Juan Galindo                                      ,7614
Puebla                                            ,Juan N. Mendez                                    ,1782
Puebla                                            ,Lafragua                                          ,2331
Puebla                                            ,Libres                                            ,11166
Puebla                                            ,La Magdalena Tlatlauquitepec                      ,170
Puebla                                            ,Mazapiltepec de Juarez                            ,753
Puebla                                            ,Mixtla                                            ,677
Puebla                                            ,Molcaxac                                          ,2050
Puebla                                            ,Canada Morelos                                    ,5303
Puebla                                            ,Naupan                                            ,1477
Puebla                                            ,Nauzontla                                         ,1064
Puebla                                            ,Nealtican                                         ,4076
Puebla                                            ,Nicolas Bravo                                     ,1715
Puebla                                            ,Nopalucan                                         ,6485
Puebla                                            ,Ocotepec                                          ,1641
Puebla                                            ,Ocoyucan                                          ,6531
Puebla                                            ,Olintla                                           ,2984
Puebla                                            ,Oriental                                          ,5106
Puebla                                            ,Pahuatlan                                         ,4133
Puebla                                            ,Palmar de Bravo                                   ,11224
Puebla                                            ,Pantepec                                          ,4852
Puebla                                            ,Petlalcingo                                       ,3637
Puebla                                            ,Piaxtla                                           ,2455
Puebla                                            ,Puebla                                            ,619318
Puebla                                            ,Quecholac                                         ,13491
Puebla                                            ,Quimixtlan                                        ,4067
Puebla                                            ,Rafael Lara Grajales                              ,4829
Puebla                                            ,Los Reyes de Juarez                               ,6646
Puebla                                            ,San Andres Cholula                                ,60820
Puebla                                            ,San Antonio Canada                                ,1143
Puebla                                            ,San Diego la Mesa Tochimiltzingo                  ,429
Puebla                                            ,San Felipe Teotlalcingo                           ,2796
Puebla                                            ,San Felipe Tepatlan                               ,440
Puebla                                            ,San Gabriel Chilac                                ,4972
Puebla                                            ,San Gregorio Atzompa                              ,3427
Puebla                                            ,San Jeronimo Tecuanipan                           ,1583
Puebla                                            ,San Jeronimo Xayacatlan                           ,1990
Puebla                                            ,San Jose Chiapa                                   ,2444
Puebla                                            ,San Jose Miahuatlan                               ,4529
Puebla                                            ,San Juan Atenco                                   ,1236
Puebla                                            ,San Juan Atzompa                                  ,358
Puebla                                            ,San Martin Texmelucan                             ,53627
Puebla                                            ,San Martin Totoltepec                             ,256
Puebla                                            ,San Matias Tlalancaleca                           ,6311
Puebla                                            ,San Miguel Ixitlan                                ,320
Puebla                                            ,San Miguel Xoxtla                                 ,3722
Puebla                                            ,San Nicolas Buenos Aires                          ,2774
Puebla                                            ,San Nicolas de los Ranchos                        ,3193
Puebla                                            ,San Pablo Anicano                                 ,1378
Puebla                                            ,San Pedro Cholula                                 ,52976
Puebla                                            ,San Pedro Yeloixtlahuaca                          ,1421
Puebla                                            ,San Salvador el Seco                              ,8874
Puebla                                            ,San Salvador el Verde                             ,9416
Puebla                                            ,San Salvador Huixcolotla                          ,5932
Puebla                                            ,San Sebastian Tlacotepec                          ,2091
Puebla                                            ,Santa Catarina Tlaltempan                         ,422
Puebla                                            ,Santa Ines Ahuatempan                             ,2236
Puebla                                            ,Santa Isabel Cholula                              ,3351
Puebla                                            ,Santiago Miahuatlan                               ,6673
Puebla                                            ,Huehuetlan el Grande                              ,1842
Puebla                                            ,Santo Tomas Hueyotlipan                           ,2366
Puebla                                            ,Soltepec                                          ,3093
Puebla                                            ,Tecali de Herrera                                 ,6873
Puebla                                            ,Tecamachalco                                      ,25688
Puebla                                            ,Tecomatlan                                        ,2414
Puebla                                            ,Tehuacan                                          ,107815
Puebla                                            ,Tehuitzingo                                       ,4764
